PropertyID,Name,Segment,Region,Stage,MonthlyRevenue,BuildTimeWeeks,ProjectedPenetrationTimeWeeks,ChurnRisk,UpgradePotential,ContactsAvailable
COM-0981,Commercial Property 981,Commercial,South,Lead,1023,11,24,Medium,Moderate,4
COM-0982,Commercial Property 982,Commercial,West,Negotiation,1916,6,9,Medium,High,2
COM-0983,Commercial Property 983,Commercial,North,Closed Won,1468,5,28,Medium,Moderate,4
COM-0984,Commercial Property 984,Commercial,South,Negotiation,3193,15,15,Low,High,3
COM-0985,Commercial Property 985,Commercial,East,Closed Lost,2210,5,27,Low,Moderate,1
COM-0986,Commercial Property 986,Commercial,South,Closed Lost,2097,16,12,Low,None,4
COM-0987,Commercial Property 987,Commercial,North,Negotiation,4609,15,14,High,None,5
COM-0988,Commercial Property 988,Commercial,South,Negotiation,2473,6,17,Low,None,3
COM-0989,Commercial Property 989,Commercial,South,Negotiation,3096,5,12,Low,None,1
COM-0990,Commercial Property 990,Commercial,South,Proposal,4000,7,10,Medium,Moderate,5
COM-0991,Commercial Property 991,Commercial,West,Negotiation,4903,5,6,Medium,Moderate,2
COM-0992,Commercial Property 992,Commercial,East,Negotiation,4109,16,13,Medium,None,3
COM-0993,Commercial Property 993,Commercial,South,Proposal,3216,17,13,High,High,4
COM-0994,Commercial Property 994,Commercial,West,Closed Won,2721,9,24,High,None,3
COM-0995,Commercial Property 995,Commercial,North,Proposal,2846,19,24,Low,None,2
COM-0996,Commercial Property 996,Commercial,South,Proposal,2495,5,18,Low,Moderate,1
COM-0997,Commercial Property 997,Commercial,South,Proposal,2186,6,12,Medium,High,5
COM-0998,Commercial Property 998,Commercial,South,Negotiation,4702,14,22,Medium,None,3
COM-0999,Commercial Property 999,Commercial,North,Lead,2177,3,15,High,High,2
COM-1000,Commercial Property 1000,Commercial,West,Proposal,3430,8,10,High,None,4
