PropertyID,Name,Segment,Region,Stage,MonthlyRevenue,BuildTimeWeeks,ProjectedPenetrationTimeWeeks,ChurnRisk,UpgradePotential,ContactsAvailable
COM-0339,Commercial Property 339,Commercial,North,Closed Won,2259,6,8,Medium,None,3
COM-0340,Commercial Property 340,Commercial,South,Proposal,2226,5,10,Medium,Moderate,3
COM-0341,Commercial Property 341,Commercial,East,Closed Won,3062,14,30,High,Moderate,4
COM-0342,Commercial Property 342,Commercial,North,Proposal,2831,11,21,High,High,2
COM-0343,Commercial Property 343,Commercial,North,Closed Won,601,13,10,Low,Moderate,2
COM-0344,Commercial Property 344,Commercial,South,Lead,3750,20,6,Low,High,5
COM-0345,Commercial Property 345,Commercial,North,Proposal,3334,6,27,High,High,5
COM-0346,Commercial Property 346,Commercial,South,Lead,4015,10,17,Medium,Moderate,1
COM-0347,Commercial Property 347,Commercial,West,Negotiation,1272,12,29,High,None,2
COM-0348,Commercial Property 348,Commercial,West,Proposal,809,18,6,Medium,Moderate,5
COM-0349,Commercial Property 349,Commercial,South,Closed Won,3660,9,17,High,None,5
COM-0350,Commercial Property 350,Commercial,East,Qualified,2845,6,12,High,Moderate,3
COM-0351,Commercial Property 351,Commercial,South,Qualified,2757,10,18,Low,High,2
COM-0352,Commercial Property 352,Commercial,West,Lead,1369,4,26,High,High,4
COM-0353,Commercial Property 353,Commercial,East,Negotiation,627,16,6,Low,High,3
COM-0354,Commercial Property 354,Commercial,South,Qualified,814,14,6,High,High,2
COM-0355,Commercial Property 355,Commercial,East,Lead,3819,18,9,Medium,Moderate,1
COM-0356,Commercial Property 356,Commercial,East,Negotiation,1702,4,27,Medium,High,5
COM-0357,Commercial Property 357,Commercial,West,Closed Lost,3845,17,27,Low,High,4
COM-0358,Commercial Property 358,Commercial,West,Proposal,2832,18,19,High,None,2
COM-0359,Commercial Property 359,Commercial,East,Negotiation,849,15,7,Medium,Moderate,1
COM-0360,Commercial Property 360,Commercial,East,Negotiation,1485,11,27,Low,High,4
COM-0361,Commercial Property 361,Commercial,North,Closed Lost,2170,7,22,High,None,5
COM-0362,Commercial Property 362,Commercial,North,Negotiation,2560,12,18,Medium,Moderate,3
COM-0363,Commercial Property 363,Commercial,North,Closed Won,4243,12,5,Medium,High,1
COM-0364,Commercial Property 364,Commercial,West,Qualified,875,14,22,High,Moderate,1
COM-0365,Commercial Property 365,Commercial,North,Qualified,1200,8,25,Medium,Moderate,4
COM-0366,Commercial Property 366,Commercial,North,Lead,4464,6,26,Medium,Moderate,5
COM-0367,Commercial Property 367,Commercial,South,Lead,3772,7,11,Low,High,2
COM-0368,Commercial Property 368,Commercial,South,Lead,1561,5,26,Low,None,4
COM-0369,Commercial Property 369,Commercial,South,Qualified,1091,19,15,High,None,1
COM-0370,Commercial Property 370,Commercial,South,Qualified,696,19,20,Low,High,1
COM-0371,Commercial Property 371,Commercial,East,Qualified,3863,10,21,Low,High,3
COM-0372,Commercial Property 372,Commercial,West,Proposal,4518,5,6,High,Moderate,3
COM-0373,Commercial Property 373,Commercial,North,Closed Lost,2341,8,5,Medium,High,4
COM-0374,Commercial Property 374,Commercial,West,Proposal,4370,6,21,Low,High,5
COM-0375,Commercial Property 375,Commercial,North,Proposal,2997,8,26,Medium,High,3
COM-0376,Commercial Property 376,Commercial,South,Qualified,4344,12,9,Medium,High,2
COM-0377,Commercial Property 377,Commercial,South,Negotiation,657,18,7,Low,None,4
COM-0378,Commercial Property 378,Commercial,West,Qualified,4507,15,15,Low,Moderate,4
COM-0379,Commercial Property 379,Commercial,West,Qualified,1095,14,19,Medium,None,3
COM-0380,Commercial Property 380,Commercial,East,Closed Won,3916,19,7,Low,High,3
COM-0381,Commercial Property 381,Commercial,North,Closed Lost,4788,16,14,High,Moderate,4
COM-0382,Commercial Property 382,Commercial,South,Closed Won,2849,13,25,Medium,Moderate,4
COM-0383,Commercial Property 383,Commercial,North,Qualified,1504,4,5,Medium,High,2
COM-0384,Commercial Property 384,Commercial,East,Qualified,978,12,15,Medium,None,1
COM-0385,Commercial Property 385,Commercial,North,Qualified,2679,6,17,Medium,None,2
COM-0386,Commercial Property 386,Commercial,East,Lead,3665,3,28,Medium,High,4
COM-0387,Commercial Property 387,Commercial,East,Negotiation,4907,6,10,High,High,3
COM-0388,Commercial Property 388,Commercial,North,Negotiation,4840,18,27,High,Moderate,1
COM-0389,Commercial Property 389,Commercial,North,Negotiation,1369,10,12,Low,None,2
COM-0390,Commercial Property 390,Commercial,East,Closed Won,888,16,21,Medium,High,1
COM-0391,Commercial Property 391,Commercial,North,Closed Lost,3386,3,8,Medium,High,1
COM-0392,Commercial Property 392,Commercial,East,Proposal,4763,6,24,Low,High,3
COM-0393,Commercial Property 393,Commercial,West,Closed Lost,4906,18,14,Medium,Moderate,5
COM-0394,Commercial Property 394,Commercial,West,Lead,1559,11,22,High,None,1
COM-0395,Commercial Property 395,Commercial,East,Closed Lost,3216,6,30,High,Moderate,1
COM-0396,Commercial Property 396,Commercial,East,Qualified,1883,3,26,Medium,None,3
COM-0397,Commercial Property 397,Commercial,East,Qualified,1688,16,6,High,High,5
COM-0398,Commercial Property 398,Commercial,East,Closed Won,3404,3,22,Medium,None,5
COM-0399,Commercial Property 399,Commercial,East,Proposal,1173,13,12,Low,High,5
COM-0400,Commercial Property 400,Commercial,South,Proposal,1094,20,29,High,None,1
COM-0401,Commercial Property 401,Commercial,West,Closed Won,975,5,13,Low,None,3
COM-0402,Commercial Property 402,Commercial,West,Lead,559,6,15,High,High,3
COM-0403,Commercial Property 403,Commercial,North,Negotiation,3473,17,29,Medium,High,4
COM-0404,Commercial Property 404,Commercial,East,Closed Won,881,9,14,Medium,High,5
COM-0405,Commercial Property 405,Commercial,North,Lead,2707,17,24,Medium,Moderate,4
COM-0406,Commercial Property 406,Commercial,East,Closed Lost,3599,17,11,Low,None,2
COM-0407,Commercial Property 407,Commercial,North,Closed Won,1806,9,5,Medium,Moderate,5
COM-0408,Commercial Property 408,Commercial,South,Closed Lost,2328,6,26,Medium,None,1
COM-0409,Commercial Property 409,Commercial,West,Lead,4319,11,23,High,Moderate,3
COM-0410,Commercial Property 410,Commercial,North,Closed Won,2139,11,11,Medium,None,1
COM-0411,Commercial Property 411,Commercial,South,Negotiation,3605,9,8,Low,High,2
COM-0412,Commercial Property 412,Commercial,South,Qualified,2169,15,6,Medium,Moderate,4
COM-0413,Commercial Property 413,Commercial,East,Lead,4573,11,15,Low,None,3
COM-0414,Commercial Property 414,Commercial,North,Lead,1214,7,6,Medium,None,3
COM-0415,Commercial Property 415,Commercial,South,Closed Won,3022,13,29,Medium,High,2
COM-0416,Commercial Property 416,Commercial,West,Lead,920,10,23,Low,High,1
COM-0417,Commercial Property 417,Commercial,South,Negotiation,861,3,22,Medium,None,5
COM-0418,Commercial Property 418,Commercial,South,Lead,2797,13,27,Low,Moderate,2
COM-0419,Commercial Property 419,Commercial,North,Closed Won,3473,7,23,Medium,High,4
COM-0420,Commercial Property 420,Commercial,South,Proposal,802,6,23,Low,None,4
COM-0421,Commercial Property 421,Commercial,West,Proposal,3780,20,11,High,High,4
COM-0422,Commercial Property 422,Commercial,West,Closed Lost,2797,7,6,Medium,High,4
COM-0423,Commercial Property 423,Commercial,South,Qualified,1874,4,10,Medium,None,5
COM-0424,Commercial Property 424,Commercial,South,Lead,1997,4,12,Medium,High,5
COM-0425,Commercial Property 425,Commercial,South,Negotiation,4012,6,28,Medium,None,5
COM-0426,Commercial Property 426,Commercial,South,Lead,3980,5,15,Low,None,3
COM-0427,Commercial Property 427,Commercial,South,Negotiation,4861,19,15,High,None,4
COM-0428,Commercial Property 428,Commercial,East,Closed Won,4683,18,14,Medium,None,4
COM-0429,Commercial Property 429,Commercial,North,Qualified,4889,5,20,Medium,None,1
COM-0430,Commercial Property 430,Commercial,West,Proposal,4562,3,8,Low,Moderate,3
COM-0431,Commercial Property 431,Commercial,South,Lead,2000,14,23,Low,None,4
COM-0432,Commercial Property 432,Commercial,East,Negotiation,2079,11,12,Medium,None,4
COM-0433,Commercial Property 433,Commercial,North,Closed Lost,1492,12,28,Medium,None,2
COM-0434,Commercial Property 434,Commercial,South,Lead,2265,7,23,High,Moderate,4
COM-0435,Commercial Property 435,Commercial,North,Negotiation,663,11,8,Medium,None,1
COM-0436,Commercial Property 436,Commercial,East,Negotiation,2806,5,5,High,High,1
COM-0437,Commercial Property 437,Commercial,East,Qualified,2128,16,22,Medium,High,1
COM-0438,Commercial Property 438,Commercial,West,Closed Lost,1840,18,18,Medium,Moderate,3
COM-0439,Commercial Property 439,Commercial,West,Proposal,4538,18,10,Low,Moderate,5
COM-0440,Commercial Property 440,Commercial,South,Proposal,1452,5,9,Medium,None,1
COM-0441,Commercial Property 441,Commercial,West,Negotiation,2577,17,25,High,None,1
COM-0442,Commercial Property 442,Commercial,South,Closed Won,1996,10,12,Medium,High,5
COM-0443,Commercial Property 443,Commercial,South,Closed Lost,3508,20,25,High,None,4
COM-0444,Commercial Property 444,Commercial,North,Closed Won,2180,18,30,Medium,Moderate,5
COM-0445,Commercial Property 445,Commercial,West,Negotiation,1932,17,16,High,High,1
COM-0446,Commercial Property 446,Commercial,East,Qualified,772,15,6,High,Moderate,4
COM-0447,Commercial Property 447,Commercial,East,Lead,1780,13,12,Medium,Moderate,3
COM-0448,Commercial Property 448,Commercial,North,Lead,1598,11,19,High,None,2
COM-0449,Commercial Property 449,Commercial,South,Qualified,4983,9,11,Low,None,5
COM-0450,Commercial Property 450,Commercial,East,Negotiation,2804,3,12,Medium,None,2
COM-0451,Commercial Property 451,Commercial,East,Proposal,4429,15,12,High,None,4
COM-0452,Commercial Property 452,Commercial,North,Lead,733,18,20,Medium,Moderate,1
COM-0453,Commercial Property 453,Commercial,East,Closed Won,3261,8,7,Medium,Moderate,5
COM-0454,Commercial Property 454,Commercial,South,Closed Won,1413,9,28,High,Moderate,3
COM-0455,Commercial Property 455,Commercial,North,Closed Won,2433,10,22,High,Moderate,1
COM-0456,Commercial Property 456,Commercial,North,Proposal,1005,17,13,Medium,High,1
COM-0457,Commercial Property 457,Commercial,East,Closed Won,2648,9,29,Low,Moderate,2
COM-0458,Commercial Property 458,Commercial,North,Qualified,2343,15,23,Medium,Moderate,4
COM-0459,Commercial Property 459,Commercial,West,Negotiation,676,6,17,Medium,High,4
COM-0460,Commercial Property 460,Commercial,West,Lead,701,7,8,High,Moderate,5
COM-0461,Commercial Property 461,Commercial,North,Qualified,4008,5,11,High,Moderate,2
COM-0462,Commercial Property 462,Commercial,East,Negotiation,956,13,30,High,Moderate,1
COM-0463,Commercial Property 463,Commercial,West,Closed Lost,681,10,23,Medium,High,4
COM-0464,Commercial Property 464,Commercial,West,Negotiation,3496,8,25,High,None,3
COM-0465,Commercial Property 465,Commercial,East,Proposal,3784,10,10,High,None,3
COM-0466,Commercial Property 466,Commercial,West,Closed Lost,4322,11,6,Low,High,4
COM-0467,Commercial Property 467,Commercial,North,Qualified,730,12,30,Medium,Moderate,4
COM-0468,Commercial Property 468,Commercial,North,Negotiation,3557,11,8,Low,Moderate,4
COM-0469,Commercial Property 469,Commercial,South,Closed Won,575,14,5,Medium,None,2
COM-0470,Commercial Property 470,Commercial,West,Qualified,3124,17,24,Medium,Moderate,1
COM-0471,Commercial Property 471,Commercial,North,Lead,4600,7,28,Medium,High,1
COM-0472,Commercial Property 472,Commercial,East,Proposal,960,16,28,Low,None,4
COM-0473,Commercial Property 473,Commercial,South,Proposal,4619,8,21,Low,High,2
COM-0474,Commercial Property 474,Commercial,North,Closed Lost,1513,15,19,Low,None,1
COM-0475,Commercial Property 475,Commercial,South,Lead,2989,7,7,Low,High,2
COM-0476,Commercial Property 476,Commercial,East,Closed Lost,2422,3,15,Medium,High,2
COM-0477,Commercial Property 477,Commercial,West,Proposal,4312,3,10,Medium,None,4
COM-0478,Commercial Property 478,Commercial,West,Negotiation,3294,16,30,High,None,4
COM-0479,Commercial Property 479,Commercial,East,Closed Lost,1648,9,21,Low,None,4
COM-0480,Commercial Property 480,Commercial,West,Negotiation,3314,17,27,High,High,2
COM-0481,Commercial Property 481,Commercial,East,Negotiation,4971,5,10,Low,High,1
COM-0482,Commercial Property 482,Commercial,East,Closed Lost,2021,19,15,Medium,High,2
COM-0483,Commercial Property 483,Commercial,East,Qualified,4286,17,7,Low,Moderate,5
COM-0484,Commercial Property 484,Commercial,West,Closed Won,3482,12,5,High,None,2
COM-0485,Commercial Property 485,Commercial,North,Qualified,4551,18,13,Low,Moderate,2
COM-0486,Commercial Property 486,Commercial,South,Closed Won,4074,7,7,Low,Moderate,5
COM-0487,Commercial Property 487,Commercial,South,Lead,2054,7,30,Low,None,3
COM-0488,Commercial Property 488,Commercial,North,Closed Won,1772,20,11,High,None,2
COM-0489,Commercial Property 489,Commercial,North,Qualified,1595,4,16,Medium,None,2
COM-0490,Commercial Property 490,Commercial,North,Closed Lost,4568,15,9,Low,None,2
COM-0491,Commercial Property 491,Commercial,North,Lead,1923,11,27,Medium,None,2
COM-0492,Commercial Property 492,Commercial,South,Lead,2411,18,21,High,High,1
COM-0493,Commercial Property 493,Commercial,West,Negotiation,4709,9,14,Low,None,2
COM-0494,Commercial Property 494,Commercial,North,Qualified,2194,14,16,Low,Moderate,3
COM-0495,Commercial Property 495,Commercial,North,Qualified,3510,7,22,Medium,Moderate,3
COM-0496,Commercial Property 496,Commercial,West,Proposal,3568,15,11,Medium,High,3
COM-0497,Commercial Property 497,Commercial,East,Closed Won,3877,18,17,Medium,None,3
COM-0498,Commercial Property 498,Commercial,North,Lead,4990,17,5,High,High,2
COM-0499,Commercial Property 499,Commercial,North,Qualified,2075,5,28,Low,High,4
COM-0500,Commercial Property 500,Commercial,South,Negotiation,4215,5,17,Medium,Moderate,4
COM-0501,Commercial Property 501,Commercial,East,Lead,2587,5,14,High,Moderate,4
COM-0502,Commercial Property 502,Commercial,South,Negotiation,642,9,19,High,Moderate,3
COM-0503,Commercial Property 503,Commercial,North,Closed Lost,505,8,18,Low,None,1
COM-0504,Commercial Property 504,Commercial,South,Qualified,1030,18,20,Low,High,4
COM-0505,Commercial Property 505,Commercial,East,Negotiation,1525,11,25,High,None,3
COM-0506,Commercial Property 506,Commercial,West,Lead,4663,20,24,Low,Moderate,3
COM-0507,Commercial Property 507,Commercial,North,Proposal,2932,5,24,Medium,Moderate,1
COM-0508,Commercial Property 508,Commercial,West,Lead,3020,10,5,Medium,Moderate,2
COM-0509,Commercial Property 509,Commercial,South,Lead,1792,16,28,Low,Moderate,2
COM-0510,Commercial Property 510,Commercial,South,Closed Won,4882,6,26,High,None,4
COM-0511,Commercial Property 511,Commercial,East,Negotiation,4140,5,28,Low,Moderate,5
COM-0512,Commercial Property 512,Commercial,West,Negotiation,2559,3,30,Low,High,1
COM-0513,Commercial Property 513,Commercial,South,Negotiation,3524,15,6,Medium,Moderate,2
COM-0514,Commercial Property 514,Commercial,West,Closed Lost,4517,11,29,High,High,1
COM-0515,Commercial Property 515,Commercial,West,Lead,1849,3,22,Low,High,1
COM-0516,Commercial Property 516,Commercial,South,Qualified,1829,16,25,High,High,4
COM-0517,Commercial Property 517,Commercial,North,Proposal,3070,20,17,Low,None,5
COM-0518,Commercial Property 518,Commercial,North,Qualified,2995,11,5,High,High,2
COM-0519,Commercial Property 519,Commercial,North,Proposal,3535,15,25,High,Moderate,2
COM-0520,Commercial Property 520,Commercial,South,Closed Lost,4220,15,15,Medium,High,5
COM-0521,Commercial Property 521,Commercial,East,Qualified,3969,9,5,Medium,None,1
COM-0522,Commercial Property 522,Commercial,North,Proposal,1796,18,13,Low,High,2
COM-0523,Commercial Property 523,Commercial,East,Negotiation,4684,13,28,Medium,Moderate,2
COM-0524,Commercial Property 524,Commercial,East,Qualified,1031,19,17,High,Moderate,3
COM-0525,Commercial Property 525,Commercial,East,Negotiation,4207,12,26,Medium,High,1
COM-0526,Commercial Property 526,Commercial,South,Closed Won,2407,8,30,Low,High,4
COM-0527,Commercial Property 527,Commercial,West,Proposal,3454,9,8,Low,High,3
COM-0528,Commercial Property 528,Commercial,North,Closed Won,1017,17,9,Low,High,5
COM-0529,Commercial Property 529,Commercial,North,Negotiation,4129,6,6,Medium,None,5
COM-0530,Commercial Property 530,Commercial,North,Closed Won,1856,10,30,Low,Moderate,3
COM-0531,Commercial Property 531,Commercial,South,Closed Won,2861,12,7,Low,High,3
COM-0532,Commercial Property 532,Commercial,South,Qualified,1062,12,5,High,High,1
COM-0533,Commercial Property 533,Commercial,North,Closed Lost,745,3,13,High,High,5
COM-0534,Commercial Property 534,Commercial,East,Closed Won,4807,8,14,High,High,1
COM-0535,Commercial Property 535,Commercial,East,Closed Won,3666,11,30,High,None,3
COM-0536,Commercial Property 536,Commercial,East,Qualified,3172,6,23,Medium,None,5
COM-0537,Commercial Property 537,Commercial,West,Proposal,2371,5,26,Low,High,5
COM-0538,Commercial Property 538,Commercial,West,Proposal,877,11,26,High,None,2
COM-0539,Commercial Property 539,Commercial,South,Proposal,2015,3,27,Medium,Moderate,1
COM-0540,Commercial Property 540,Commercial,West,Proposal,753,13,10,Medium,Moderate,2
COM-0541,Commercial Property 541,Commercial,West,Proposal,539,18,9,Low,Moderate,2
COM-0542,Commercial Property 542,Commercial,East,Closed Lost,4871,3,16,High,High,3
COM-0543,Commercial Property 543,Commercial,North,Proposal,4157,16,29,Low,High,2
COM-0544,Commercial Property 544,Commercial,West,Qualified,3109,3,11,Medium,High,3
COM-0545,Commercial Property 545,Commercial,East,Qualified,678,17,24,Medium,High,2
COM-0546,Commercial Property 546,Commercial,West,Closed Lost,3236,14,8,Medium,High,2
COM-0547,Commercial Property 547,Commercial,South,Closed Won,1337,20,6,Medium,Moderate,3
COM-0548,Commercial Property 548,Commercial,West,Closed Lost,906,17,5,Low,Moderate,1
COM-0549,Commercial Property 549,Commercial,West,Closed Won,1238,11,9,Medium,Moderate,4
COM-0550,Commercial Property 550,Commercial,West,Closed Won,2281,14,13,Medium,High,3
COM-0551,Commercial Property 551,Commercial,West,Lead,1264,18,8,Low,None,5
COM-0552,Commercial Property 552,Commercial,South,Closed Lost,4201,14,25,High,None,5
COM-0553,Commercial Property 553,Commercial,West,Negotiation,3737,11,30,High,Moderate,5
COM-0554,Commercial Property 554,Commercial,East,Negotiation,2064,7,12,Low,High,2
COM-0555,Commercial Property 555,Commercial,North,Closed Lost,1904,10,24,High,None,1
COM-0556,Commercial Property 556,Commercial,South,Closed Won,3238,12,5,Low,High,1
COM-0557,Commercial Property 557,Commercial,North,Closed Won,1678,6,26,High,Moderate,2
COM-0558,Commercial Property 558,Commercial,South,Closed Lost,4505,12,14,High,None,5
COM-0559,Commercial Property 559,Commercial,East,Closed Lost,1659,6,23,High,High,1
COM-0560,Commercial Property 560,Commercial,South,Closed Lost,3720,10,27,Low,Moderate,1
COM-0561,Commercial Property 561,Commercial,West,Closed Won,2071,5,16,Medium,High,4
COM-0562,Commercial Property 562,Commercial,North,Closed Lost,4523,11,27,Low,None,5
COM-0563,Commercial Property 563,Commercial,South,Qualified,3990,14,19,High,None,3
COM-0564,Commercial Property 564,Commercial,West,Closed Won,2791,11,23,Low,None,4
COM-0565,Commercial Property 565,Commercial,South,Closed Lost,5000,13,16,High,Moderate,4
COM-0566,Commercial Property 566,Commercial,North,Negotiation,4072,20,19,Low,None,1
COM-0567,Commercial Property 567,Commercial,North,Lead,2476,12,10,Low,Moderate,3
COM-0568,Commercial Property 568,Commercial,North,Lead,1802,4,30,Medium,Moderate,3
COM-0569,Commercial Property 569,Commercial,East,Proposal,613,14,25,High,High,4
COM-0570,Commercial Property 570,Commercial,West,Closed Lost,3906,13,22,High,None,4
COM-0571,Commercial Property 571,Commercial,East,Qualified,3632,7,17,Medium,None,4
COM-0572,Commercial Property 572,Commercial,South,Proposal,739,11,22,High,Moderate,1
COM-0573,Commercial Property 573,Commercial,North,Closed Lost,1976,15,20,Low,Moderate,4
COM-0574,Commercial Property 574,Commercial,West,Qualified,1618,5,20,High,High,3
COM-0575,Commercial Property 575,Commercial,South,Closed Won,1861,10,13,Medium,Moderate,5
COM-0576,Commercial Property 576,Commercial,North,Negotiation,2360,19,25,High,Moderate,3
COM-0577,Commercial Property 577,Commercial,West,Negotiation,1423,4,20,High,Moderate,1
COM-0578,Commercial Property 578,Commercial,West,Closed Lost,2646,6,8,Low,High,5
COM-0579,Commercial Property 579,Commercial,West,Lead,3696,20,28,Low,None,3
COM-0580,Commercial Property 580,Commercial,East,Proposal,3939,17,14,High,Moderate,3
COM-0581,Commercial Property 581,Commercial,East,Qualified,867,5,5,High,High,3
COM-0582,Commercial Property 582,Commercial,West,Negotiation,1202,13,15,High,High,4
COM-0583,Commercial Property 583,Commercial,North,Closed Lost,2166,18,24,High,High,1
COM-0584,Commercial Property 584,Commercial,East,Negotiation,4868,16,21,High,High,3
COM-0585,Commercial Property 585,Commercial,West,Closed Won,3733,17,26,Medium,None,2
COM-0586,Commercial Property 586,Commercial,South,Proposal,2153,12,25,Medium,High,3
COM-0587,Commercial Property 587,Commercial,West,Qualified,4102,11,8,High,None,5
COM-0588,Commercial Property 588,Commercial,East,Closed Lost,2323,14,8,Low,High,5
COM-0589,Commercial Property 589,Commercial,West,Lead,3783,20,9,Medium,High,5
COM-0590,Commercial Property 590,Commercial,West,Closed Won,1516,11,13,Low,Moderate,2
COM-0591,Commercial Property 591,Commercial,North,Closed Won,3657,15,22,Medium,None,3
COM-0592,Commercial Property 592,Commercial,North,Negotiation,4655,9,22,Medium,Moderate,4
COM-0593,Commercial Property 593,Commercial,North,Proposal,937,3,22,Low,None,2
COM-0594,Commercial Property 594,Commercial,South,Closed Lost,4781,6,27,Low,None,1
COM-0595,Commercial Property 595,Commercial,South,Negotiation,3420,11,25,Medium,None,4
COM-0596,Commercial Property 596,Commercial,North,Negotiation,2001,16,9,Low,None,3
COM-0597,Commercial Property 597,Commercial,West,Closed Lost,2714,6,28,Medium,None,3
COM-0598,Commercial Property 598,Commercial,South,Proposal,2065,16,14,Low,Moderate,3
COM-0599,Commercial Property 599,Commercial,West,Negotiation,639,14,7,High,Moderate,3
COM-0600,Commercial Property 600,Commercial,South,Negotiation,4340,20,27,Medium,Moderate,2
COM-0601,Commercial Property 601,Commercial,North,Closed Lost,4626,3,5,Medium,High,1
COM-0602,Commercial Property 602,Commercial,East,Negotiation,2710,5,21,Low,None,1
COM-0603,Commercial Property 603,Commercial,West,Proposal,3851,16,24,Low,High,1
COM-0604,Commercial Property 604,Commercial,North,Negotiation,3976,15,29,High,Moderate,3
COM-0605,Commercial Property 605,Commercial,West,Closed Won,4862,14,15,High,None,3
COM-0606,Commercial Property 606,Commercial,North,Closed Lost,4502,9,21,Low,High,1
COM-0607,Commercial Property 607,Commercial,East,Closed Lost,4021,11,21,High,High,2
COM-0608,Commercial Property 608,Commercial,South,Lead,830,17,29,Low,None,1
COM-0609,Commercial Property 609,Commercial,South,Closed Lost,2391,20,21,Low,High,2
COM-0610,Commercial Property 610,Commercial,North,Closed Lost,2789,8,21,Medium,Moderate,2
COM-0611,Commercial Property 611,Commercial,East,Qualified,847,6,10,Low,Moderate,4
COM-0612,Commercial Property 612,Commercial,West,Proposal,4327,17,18,Low,None,2
COM-0613,Commercial Property 613,Commercial,East,Qualified,512,20,5,Low,Moderate,5
COM-0614,Commercial Property 614,Commercial,East,Qualified,4802,19,18,Medium,None,5
COM-0615,Commercial Property 615,Commercial,East,Qualified,1749,17,28,Low,High,1
COM-0616,Commercial Property 616,Commercial,South,Proposal,4746,20,27,Medium,Moderate,1
COM-0617,Commercial Property 617,Commercial,West,Lead,3987,13,10,High,None,3
COM-0618,Commercial Property 618,Commercial,East,Proposal,2061,12,20,Medium,None,3
COM-0619,Commercial Property 619,Commercial,East,Proposal,1869,15,30,Medium,Moderate,3
COM-0620,Commercial Property 620,Commercial,North,Proposal,2771,15,7,Medium,Moderate,4
COM-0621,Commercial Property 621,Commercial,East,Closed Lost,4268,3,8,Medium,High,2
COM-0622,Commercial Property 622,Commercial,East,Closed Won,3351,10,23,Low,High,4
COM-0623,Commercial Property 623,Commercial,West,Lead,2854,12,11,High,None,5
COM-0624,Commercial Property 624,Commercial,East,Closed Lost,4536,14,21,Low,None,4
COM-0625,Commercial Property 625,Commercial,East,Closed Lost,1793,13,16,Low,None,1
COM-0626,Commercial Property 626,Commercial,North,Negotiation,2893,15,10,High,Moderate,3
COM-0627,Commercial Property 627,Commercial,East,Qualified,3429,11,24,High,None,5
COM-0628,Commercial Property 628,Commercial,North,Closed Won,3961,18,6,Medium,High,3
COM-0629,Commercial Property 629,Commercial,South,Closed Lost,4033,16,18,High,None,2
COM-0630,Commercial Property 630,Commercial,South,Closed Lost,4232,12,18,High,None,2
COM-0631,Commercial Property 631,Commercial,East,Closed Won,856,8,26,Medium,None,3
COM-0632,Commercial Property 632,Commercial,East,Lead,4701,13,21,High,Moderate,4
COM-0633,Commercial Property 633,Commercial,South,Negotiation,1492,6,16,Low,Moderate,4
COM-0634,Commercial Property 634,Commercial,East,Lead,2373,11,9,Medium,Moderate,4
COM-0635,Commercial Property 635,Commercial,North,Lead,1516,6,11,Low,None,3
COM-0636,Commercial Property 636,Commercial,South,Proposal,629,3,27,Low,High,2
COM-0637,Commercial Property 637,Commercial,West,Negotiation,3646,17,27,Medium,None,1
COM-0638,Commercial Property 638,Commercial,North,Lead,3441,13,17,Medium,High,3
COM-0639,Commercial Property 639,Commercial,East,Negotiation,1943,11,21,High,Moderate,5
COM-0640,Commercial Property 640,Commercial,West,Closed Won,4488,13,5,Low,High,1
COM-0641,Commercial Property 641,Commercial,West,Qualified,4962,16,20,High,None,4
COM-0642,Commercial Property 642,Commercial,North,Proposal,3027,10,21,Low,High,5
COM-0643,Commercial Property 643,Commercial,West,Proposal,4628,5,23,High,None,4
COM-0644,Commercial Property 644,Commercial,East,Closed Won,2043,10,7,Low,High,5
COM-0645,Commercial Property 645,Commercial,East,Negotiation,1194,10,24,Medium,None,2
COM-0646,Commercial Property 646,Commercial,West,Negotiation,854,18,12,Medium,None,4
COM-0647,Commercial Property 647,Commercial,West,Closed Lost,3788,4,6,Low,Moderate,5
COM-0648,Commercial Property 648,Commercial,North,Lead,4413,8,20,High,None,1
COM-0649,Commercial Property 649,Commercial,North,Closed Won,2782,6,27,Medium,None,4
COM-0650,Commercial Property 650,Commercial,North,Proposal,2577,4,21,Medium,Moderate,3
COM-0651,Commercial Property 651,Commercial,North,Negotiation,928,17,14,Low,Moderate,4
COM-0652,Commercial Property 652,Commercial,South,Closed Won,2500,7,23,High,None,4
COM-0653,Commercial Property 653,Commercial,South,Closed Lost,4470,14,28,Medium,High,2
COM-0654,Commercial Property 654,Commercial,West,Qualified,1904,10,28,High,None,3
COM-0655,Commercial Property 655,Commercial,West,Closed Lost,572,3,23,Medium,High,5
COM-0656,Commercial Property 656,Commercial,North,Lead,2519,3,13,High,Moderate,4
COM-0657,Commercial Property 657,Commercial,North,Negotiation,2632,10,12,High,High,1
COM-0658,Commercial Property 658,Commercial,North,Lead,1909,6,17,High,Moderate,1
COM-0659,Commercial Property 659,Commercial,South,Lead,4846,16,27,Medium,Moderate,4
COM-0660,Commercial Property 660,Commercial,East,Proposal,575,12,24,Medium,High,4
COM-0661,Commercial Property 661,Commercial,East,Negotiation,1597,9,12,Low,High,2
COM-0662,Commercial Property 662,Commercial,East,Negotiation,1756,14,30,Medium,None,4
COM-0663,Commercial Property 663,Commercial,North,Lead,2918,10,9,Low,None,4
COM-0664,Commercial Property 664,Commercial,West,Negotiation,2286,6,30,Low,Moderate,1
COM-0665,Commercial Property 665,Commercial,East,Proposal,1564,17,28,High,High,2
COM-0666,Commercial Property 666,Commercial,East,Negotiation,4681,16,23,Medium,Moderate,4
